ch,x,y,z,int
3,429.0,2037.0,4.0,907
3,809.0,1526.0,4.0,866
3,850.0,1215.0,5.0,996
3,829.0,1110.0,4.0,883
3,1222.0,1312.0,3.0,968
3,789.0,124.0,5.0,996
3,1631.0,1192.0,1.0,921
3,525.0,232.0,4.0,817
3,681.0,1222.0,3.0,870
3,1270.0,262.0,3.0,853
3,603.0,269.0,5.0,874
3,1025.0,884.0,3.0,845
3,1089.0,990.0,3.0,935
3,1947.0,1348.0,8.0,829
3,1280.0,939.0,2.0,850
3,1119.0,1000.0,5.0,872
3,1933.0,819.0,4.0,836
3,1236.0,1484.0,3.0,818
3,265.0,1215.0,4.0,863
3,658.0,857.0,9.0,825
3,1162.0,1063.0,3.0,869
3,1024.0,1380.0,3.0,846
3,1207.0,576.0,4.0,884
3,1089.0,1484.0,5.0,885
3,1905.0,1554.0,2.0,811
3,1425.0,1065.0,2.0,825
3,1462.0,1352.0,2.0,911
3,852.0,1552.0,2.0,856
3,1212.0,487.0,2.0,838
3,1178.0,1417.0,3.0,811
3,971.0,1401.0,1.0,932
3,815.0,1071.0,3.0,848
3,1984.0,2021.0,3.0,823
3,314.0,1663.0,2.0,810
3,1558.0,1311.0,4.0,869
3,1674.0,776.0,2.0,810
3,431.0,1903.0,3.0,844
3,1317.0,1247.0,3.0,907
3,567.0,1277.0,3.0,847
3,1215.0,615.0,3.0,863
3,565.0,917.0,3.0,910
3,1367.0,562.0,3.0,835
3,386.0,1544.0,3.0,881
3,148.0,1027.0,5.0,996
3,802.0,1809.0,3.0,918
3,357.0,1493.0,4.0,846
3,1057.0,467.0,4.0,886
3,660.0,597.0,3.0,1000
3,1217.0,510.0,6.0,823
3,1569.0,937.0,2.0,934
3,967.0,1149.0,3.0,871
3,688.0,1296.0,4.0,966
3,604.0,1523.0,6.0,920
3,758.0,1199.0,4.0,913
3,438.0,1766.0,3.0,870
3,690.0,1201.0,5.0,966
3,728.0,1999.0,3.0,928
3,1077.0,1625.0,2.0,863
3,734.0,662.0,3.0,871
3,454.0,1100.0,3.0,905
3,649.0,1410.0,7.0,821
3,1907.0,1430.0,4.0,865
3,1478.0,1379.0,3.0,817
3,601.0,1300.0,2.0,806
3,1013.0,1194.0,3.0,866
3,1116.0,1431.0,2.0,879
3,819.0,1638.0,2.0,972
3,1371.0,1103.0,1.0,812
3,1669.0,1441.0,3.0,847
3,1942.0,1420.0,2.0,906
3,1621.0,1718.0,5.0,948
3,1592.0,607.0,3.0,819
3,729.0,411.0,4.0,837
3,139.0,1720.0,3.0,881
3,1197.0,745.0,3.0,880
3,429.0,791.0,4.0,883
3,761.0,1625.0,4.0,984
3,151.0,1573.0,7.0,1001
3,1115.0,324.0,6.0,909
3,396.0,680.0,7.0,957
3,1104.0,1146.0,2.0,829
3,1369.0,1311.0,3.0,867
3,1176.0,761.0,2.0,947
3,1370.0,1424.0,3.0,891
3,505.0,1815.0,6.0,881
3,1097.0,1773.0,2.0,941
3,827.0,946.0,4.0,963
3,165.0,936.0,6.0,816
3,726.0,1859.0,3.0,895
3,707.0,1285.0,3.0,871
3,276.0,1635.0,3.0,820
3,469.0,815.0,5.0,843
3,1351.0,1756.0,5.0,960
3,1277.0,557.0,9.0,837
3,1115.0,962.0,2.0,970
3,1652.0,932.0,2.0,886
3,1302.0,815.0,2.0,815
3,1523.0,1006.0,1.0,981
3,1422.0,973.0,3.0,938
3,1089.0,1004.0,3.0,1028
3,492.0,628.0,4.0,818
3,833.0,309.0,5.0,836
3,1080.0,1499.0,3.0,988
3,717.0,1179.0,2.0,886
3,1105.0,535.0,3.0,827
3,461.0,2013.0,3.0,839
3,1297.0,1833.0,1.0,830
3,974.0,1214.0,8.0,889
3,914.0,1452.0,4.0,809
3,840.0,1053.0,3.0,832
3,757.0,1803.0,2.0,867
3,691.0,298.0,4.0,942
3,471.0,691.0,8.0,865
3,766.0,1884.0,4.0,914
3,1630.0,166.0,4.0,865
3,821.0,1308.0,3.0,823
3,41.0,710.0,4.0,822
3,1283.0,367.0,5.0,902
3,1137.0,1306.0,2.0,813
3,403.0,739.0,8.0,1061
3,189.0,1680.0,4.0,815
3,1184.0,1561.0,4.0,939
3,827.0,954.0,2.0,942
3,433.0,1225.0,3.0,808
3,1700.0,1012.0,3.0,884
3,621.0,1269.0,4.0,833
3,1022.0,1027.0,2.0,809
3,1469.0,1423.0,3.0,847
3,434.0,636.0,4.0,876
3,915.0,1501.0,3.0,818
3,1122.0,1542.0,8.0,885
3,665.0,743.0,4.0,906
3,1347.0,642.0,4.0,823
3,568.0,1630.0,4.0,960
3,1356.0,988.0,3.0,908
3,1186.0,299.0,7.0,853
3,1687.0,1492.0,2.0,816
3,1266.0,1933.0,3.0,958
3,1276.0,334.0,3.0,902
3,1188.0,935.0,2.0,817
3,824.0,1386.0,3.0,884
3,801.0,165.0,5.0,1018
3,648.0,1200.0,3.0,957
3,1028.0,1332.0,3.0,820
3,884.0,341.0,4.0,879
3,1298.0,677.0,3.0,842
3,1209.0,771.0,3.0,877
3,681.0,1591.0,9.0,891
3,1196.0,443.0,5.0,994
3,1249.0,857.0,3.0,813
3,1295.0,308.0,3.0,866
3,643.0,1895.0,2.0,877
3,445.0,1151.0,3.0,873
3,432.0,144.0,5.0,820
3,782.0,914.0,4.0,1011
3,1374.0,2008.0,4.0,833
3,750.0,426.0,4.0,901
3,1482.0,1775.0,2.0,858
3,1336.0,893.0,3.0,829
3,1428.0,927.0,3.0,928
3,4.0,1502.0,5.0,880
3,693.0,581.0,2.0,814
3,442.0,1499.0,4.0,840
3,1291.0,626.0,3.0,979
3,1900.0,649.0,2.0,811
3,1652.0,294.0,4.0,826
3,879.0,1822.0,3.0,832
3,1145.0,242.0,4.0,914
3,629.0,1168.0,3.0,874
3,908.0,1740.0,2.0,807
3,1306.0,1935.0,3.0,928
3,1180.0,1009.0,9.0,840
3,1088.0,697.0,4.0,849
3,643.0,1654.0,4.0,982
3,1231.0,1233.0,2.0,854
3,1010.0,855.0,3.0,820
3,1027.0,1785.0,3.0,815
3,1542.0,1700.0,2.0,824
3,1244.0,1020.0,1.0,890
3,1153.0,361.0,4.0,843
3,1135.0,272.0,5.0,968
3,118.0,1611.0,7.0,944
3,1031.0,1714.0,2.0,861
3,1685.0,650.0,2.0,810
3,1764.0,1112.0,5.0,925
3,1815.0,1220.0,3.0,876
3,953.0,1949.0,3.0,876
3,809.0,393.0,4.0,884
3,450.0,676.0,8.0,1008
3,1277.0,999.0,2.0,806
3,541.0,979.0,5.0,934
3,1023.0,1520.0,3.0,924
3,1468.0,1030.0,2.0,908
3,1017.0,497.0,6.0,885
3,1109.0,683.0,5.0,808
3,1520.0,1547.0,2.0,861
3,230.0,1636.0,3.0,891
3,1718.0,1670.0,4.0,857
3,588.0,1370.0,2.0,921
3,1054.0,1664.0,3.0,923
3,1006.0,1561.0,4.0,840
3,1317.0,849.0,3.0,812
3,856.0,1129.0,3.0,880
3,1423.0,1278.0,3.0,865
3,873.0,1886.0,4.0,867
3,399.0,717.0,7.0,864
3,1910.0,619.0,4.0,826
3,1297.0,1620.0,5.0,905
3,1485.0,468.0,4.0,866
3,1083.0,95.0,4.0,933
3,668.0,1819.0,5.0,952
3,1285.0,321.0,3.0,919
3,168.0,832.0,4.0,849
3,818.0,1460.0,3.0,913
3,1758.0,1104.0,5.0,952
3,1024.0,691.0,4.0,810
3,1082.0,539.0,4.0,854
3,269.0,1111.0,3.0,868
3,442.0,998.0,3.0,823
3,1004.0,902.0,2.0,875
3,539.0,1913.0,3.0,895
3,1365.0,1860.0,7.0,911
3,1831.0,673.0,3.0,866
3,897.0,1274.0,3.0,856
3,1011.0,1353.0,2.0,839
3,834.0,1890.0,3.0,841
3,1433.0,1296.0,4.0,807
3,1258.0,1525.0,3.0,883
3,656.0,517.0,3.0,898
3,1140.0,195.0,6.0,857
3,829.0,1243.0,3.0,851
3,1624.0,662.0,3.0,825
3,1438.0,1356.0,2.0,931
3,664.0,569.0,2.0,853
3,1038.0,1738.0,3.0,855
3,1344.0,1773.0,3.0,929
3,1521.0,1819.0,4.0,828
3,473.0,1071.0,3.0,870
3,1517.0,903.0,2.0,865
3,1294.0,467.0,3.0,887
3,1166.0,1810.0,2.0,849
3,1203.0,1241.0,1.0,904
3,743.0,1210.0,2.0,916
3,1439.0,878.0,3.0,884
3,1078.0,1612.0,4.0,881
3,1336.0,1649.0,3.0,825
3,701.0,444.0,5.0,889
3,1043.0,1093.0,3.0,905
3,1321.0,595.0,4.0,864
3,1024.0,1119.0,2.0,882
3,482.0,1046.0,3.0,841
3,1143.0,1083.0,4.0,896
3,1458.0,1182.0,2.0,842
3,1915.0,598.0,3.0,841
3,715.0,1926.0,3.0,887
3,344.0,1804.0,4.0,894
3,865.0,1943.0,2.0,886
3,1206.0,1596.0,2.0,852
3,307.0,1499.0,4.0,862
3,436.0,1902.0,3.0,821
3,34.0,780.0,7.0,814
3,178.0,1213.0,9.0,861
3,120.0,1321.0,3.0,807
3,1115.0,889.0,5.0,926
3,625.0,1429.0,3.0,884
3,559.0,1555.0,4.0,948
3,689.0,1472.0,3.0,825
3,1505.0,978.0,4.0,978
3,897.0,1120.0,2.0,883
3,1508.0,1309.0,3.0,947
3,904.0,1735.0,4.0,806
3,375.0,1215.0,5.0,847
3,678.0,1815.0,3.0,906
3,1547.0,1619.0,5.0,932
3,1288.0,658.0,3.0,868
3,1325.0,985.0,2.0,842
3,1091.0,1406.0,4.0,950
3,412.0,710.0,8.0,1028
3,1542.0,1584.0,3.0,910
3,1104.0,291.0,3.0,960
3,439.0,688.0,8.0,1028
3,749.0,1606.0,8.0,819
3,583.0,1023.0,5.0,838
3,625.0,1856.0,3.0,930
3,665.0,1300.0,4.0,860
3,1129.0,989.0,5.0,902
3,224.0,809.0,4.0,806
3,300.0,1677.0,5.0,824
3,532.0,1575.0,7.0,1055
3,336.0,741.0,5.0,889
3,622.0,1739.0,9.0,931
3,1496.0,1832.0,4.0,902
3,189.0,1805.0,4.0,839
3,970.0,1544.0,2.0,912
3,433.0,746.0,9.0,1026
3,1498.0,1382.0,3.0,820
3,1743.0,775.0,4.0,917
3,702.0,1232.0,4.0,957
3,1021.0,1560.0,5.0,867
3,896.0,1160.0,2.0,893
3,578.0,1623.0,9.0,915
3,1230.0,1583.0,2.0,901
3,1125.0,1169.0,2.0,816
3,770.0,1007.0,5.0,975
3,1067.0,1654.0,4.0,908
3,1881.0,1409.0,7.0,951
3,751.0,1692.0,3.0,987
3,578.0,1643.0,4.0,968
3,2046.0,119.0,6.0,910
3,169.0,1642.0,10.0,884
3,597.0,342.0,4.0,855
3,1530.0,1320.0,3.0,900
3,408.0,1797.0,5.0,965
3,666.0,223.0,4.0,821
3,950.0,1820.0,3.0,827
3,927.0,544.0,6.0,829
3,1033.0,831.0,4.0,817
3,480.0,859.0,2.0,866
3,800.0,1778.0,6.0,896
3,1496.0,1221.0,7.0,810
3,1298.0,108.0,4.0,818
3,1709.0,756.0,3.0,900
3,1037.0,1207.0,3.0,852
3,1253.0,680.0,3.0,851
3,1481.0,1410.0,2.0,827
3,636.0,1170.0,4.0,829
3,954.0,956.0,3.0,821
3,1491.0,422.0,4.0,831
3,1093.0,921.0,4.0,964
3,1246.0,315.0,5.0,871
3,1502.0,499.0,3.0,815
3,1609.0,1243.0,2.0,908
3,1015.0,1762.0,3.0,826
3,448.0,701.0,9.0,1004
3,777.0,1193.0,3.0,922
3,1051.0,1294.0,3.0,840
3,917.0,405.0,6.0,923
3,1248.0,1727.0,8.0,955
3,1425.0,1116.0,2.0,837
3,1105.0,1056.0,2.0,852
3,1928.0,1609.0,2.0,834
3,670.0,1110.0,3.0,891
3,211.0,1090.0,3.0,807
3,1481.0,987.0,2.0,951
3,1488.0,1027.0,2.0,900
3,1353.0,1319.0,4.0,921
3,640.0,1221.0,3.0,888
3,1070.0,1614.0,3.0,935
3,667.0,585.0,2.0,866
3,1870.0,663.0,3.0,811
3,1463.0,1668.0,2.0,853
3,458.0,1316.0,2.0,830
3,1021.0,1185.0,2.0,806
3,1618.0,1615.0,2.0,836
3,725.0,609.0,10.0,994
3,1808.0,1192.0,4.0,863
3,1468.0,1156.0,3.0,1007
3,469.0,1535.0,2.0,833
3,869.0,343.0,7.0,873
3,1017.0,1496.0,3.0,813
3,1151.0,1540.0,3.0,808
3,561.0,1790.0,5.0,945
3,1541.0,1570.0,2.0,814
3,507.0,1779.0,5.0,958
3,1067.0,1965.0,3.0,818
3,963.0,1341.0,4.0,925
3,1683.0,761.0,2.0,903
3,581.0,241.0,4.0,910
3,845.0,1499.0,4.0,894
3,1155.0,1480.0,4.0,905
3,1191.0,242.0,5.0,878
3,590.0,887.0,2.0,874
3,1212.0,1958.0,3.0,948
3,1098.0,831.0,8.0,914
3,887.0,1301.0,2.0,954
3,995.0,1549.0,4.0,836
3,1136.0,1321.0,3.0,812
3,1917.0,1709.0,2.0,815
3,712.0,1176.0,3.0,947
3,308.0,1694.0,3.0,816
3,773.0,1181.0,3.0,953
3,950.0,1548.0,3.0,856
3,1117.0,690.0,2.0,837
3,1008.0,1270.0,4.0,899
3,1714.0,1344.0,2.0,909
3,1148.0,1948.0,4.0,880
3,1571.0,1337.0,3.0,827
3,699.0,1952.0,4.0,897
3,1656.0,624.0,3.0,830
3,1229.0,627.0,3.0,875
3,1079.0,1816.0,4.0,951
3,676.0,637.0,7.0,864
3,1664.0,723.0,3.0,848
3,855.0,1513.0,3.0,830
3,457.0,881.0,3.0,817
3,1089.0,1136.0,3.0,834
3,1354.0,487.0,4.0,906
3,735.0,1836.0,5.0,994
3,850.0,1413.0,2.0,925
3,618.0,1565.0,2.0,878
3,557.0,38.0,6.0,881
3,1486.0,922.0,2.0,908
3,734.0,2030.0,4.0,859
3,424.0,1491.0,4.0,891
3,780.0,504.0,4.0,901
3,1307.0,1950.0,4.0,979
3,1659.0,683.0,3.0,824
3,837.0,1462.0,5.0,996
3,507.0,690.0,5.0,844
3,1428.0,840.0,1.0,876
3,1501.0,1754.0,3.0,851
3,670.0,436.0,8.0,809
3,799.0,1904.0,4.0,873
3,1156.0,279.0,5.0,942
3,685.0,452.0,4.0,857
3,972.0,877.0,3.0,834
3,1170.0,1274.0,2.0,889
3,1206.0,1254.0,3.0,830
3,1381.0,386.0,3.0,897
3,1152.0,1026.0,6.0,852
3,1325.0,1457.0,3.0,854
3,803.0,1369.0,2.0,843
3,900.0,1902.0,4.0,877
3,1404.0,1134.0,2.0,827
3,1096.0,1007.0,6.0,895
3,1461.0,829.0,2.0,822
3,453.0,1869.0,10.0,874
3,1327.0,1262.0,2.0,836
3,1705.0,841.0,3.0,849
3,1602.0,481.0,3.0,845
3,800.0,1789.0,5.0,1006
3,1613.0,477.0,3.0,856
3,1811.0,654.0,3.0,938
3,499.0,561.0,4.0,895
3,1522.0,947.0,2.0,862
3,622.0,320.0,4.0,898
3,1058.0,1136.0,2.0,904
3,504.0,861.0,3.0,848
3,652.0,1879.0,2.0,902
3,1065.0,944.0,3.0,823
3,468.0,631.0,3.0,858
3,441.0,2014.0,9.0,987
3,825.0,571.0,3.0,832
3,998.0,1558.0,4.0,866
3,809.0,1856.0,3.0,819
3,1343.0,1234.0,2.0,816
3,827.0,339.0,4.0,900
3,684.0,1218.0,3.0,836
3,1518.0,1181.0,7.0,907
3,353.0,1518.0,8.0,855
3,1889.0,1310.0,2.0,922
3,412.0,941.0,4.0,912
3,562.0,1051.0,4.0,866
3,772.0,506.0,6.0,1027
3,904.0,1454.0,5.0,900
3,1339.0,1466.0,4.0,989
3,390.0,1206.0,6.0,857
3,140.0,1465.0,3.0,867
3,1175.0,1815.0,7.0,865
3,1221.0,811.0,5.0,844
3,1000.0,910.0,4.0,859
3,1078.0,1115.0,2.0,858
3,682.0,463.0,3.0,852
3,1981.0,1317.0,2.0,806
3,1273.0,1750.0,2.0,871
3,1497.0,1149.0,2.0,914
3,1121.0,1514.0,8.0,848
3,869.0,1627.0,2.0,863
3,347.0,827.0,4.0,916
3,1776.0,655.0,3.0,915
3,1006.0,1350.0,4.0,910
3,538.0,693.0,4.0,810
3,1039.0,1275.0,3.0,808
3,1023.0,1046.0,2.0,823
3,815.0,570.0,3.0,868
3,1474.0,1343.0,3.0,810
3,1614.0,1039.0,4.0,966
3,1214.0,1194.0,3.0,807
3,1772.0,1207.0,6.0,870
3,915.0,1861.0,4.0,848
3,1153.0,752.0,3.0,851
3,1072.0,725.0,5.0,807
3,943.0,1904.0,2.0,836
3,1038.0,1284.0,3.0,843
3,704.0,247.0,4.0,915
3,1531.0,345.0,3.0,849
3,901.0,1593.0,4.0,892
3,1377.0,71.0,6.0,824
3,648.0,585.0,3.0,921
3,755.0,594.0,4.0,949
3,511.0,871.0,3.0,847
3,142.0,1577.0,3.0,877
3,1304.0,1845.0,3.0,955
3,1412.0,1417.0,3.0,873
3,1736.0,687.0,2.0,833
3,814.0,1593.0,3.0,953
3,1157.0,618.0,2.0,949
3,607.0,1010.0,6.0,896
3,730.0,1100.0,3.0,875
3,1023.0,2004.0,3.0,811
3,474.0,965.0,11.0,816
3,1347.0,1537.0,2.0,880
3,1507.0,1320.0,2.0,843
3,496.0,585.0,3.0,832
3,975.0,1797.0,2.0,875
3,1661.0,803.0,4.0,814
3,1150.0,176.0,4.0,922
3,12.0,1676.0,5.0,845
3,1748.0,955.0,4.0,972
3,743.0,854.0,3.0,859
3,718.0,606.0,3.0,894
3,1293.0,1019.0,3.0,870
3,375.0,826.0,4.0,830
3,645.0,232.0,4.0,813
3,1447.0,1048.0,2.0,916
3,598.0,1142.0,3.0,867
3,1023.0,1244.0,3.0,930
3,734.0,1793.0,2.0,862
3,1157.0,2014.0,4.0,978
3,686.0,252.0,5.0,819
3,1423.0,2032.0,2.0,809
3,1144.0,249.0,4.0,878
3,529.0,1459.0,2.0,825
3,1451.0,1172.0,4.0,839
3,588.0,1777.0,3.0,881
3,788.0,1168.0,2.0,872
3,823.0,567.0,5.0,1044
3,1123.0,890.0,7.0,847
3,1705.0,989.0,4.0,984
3,858.0,1114.0,3.0,829
3,112.0,822.0,4.0,847
3,712.0,1923.0,4.0,851
3,392.0,1861.0,3.0,862
3,1178.0,680.0,2.0,831
3,1440.0,1389.0,4.0,1004
3,1366.0,1866.0,7.0,914
3,815.0,1031.0,3.0,907
3,789.0,1229.0,3.0,830
3,1069.0,1641.0,3.0,947
3,265.0,1760.0,3.0,931
3,810.0,592.0,8.0,899
3,893.0,1309.0,3.0,875
3,972.0,925.0,3.0,813
3,761.0,1899.0,3.0,857
3,989.0,1330.0,2.0,896
3,1180.0,1864.0,4.0,898
3,1354.0,1777.0,5.0,905
3,464.0,688.0,8.0,908
3,1409.0,1912.0,6.0,823
3,608.0,573.0,10.0,939
3,1768.0,681.0,9.0,835
3,1877.0,596.0,3.0,806
3,1114.0,735.0,3.0,931
3,1083.0,142.0,4.0,929
3,1771.0,1628.0,4.0,833
3,1347.0,1407.0,6.0,847
3,706.0,1236.0,2.0,932
3,1048.0,1018.0,4.0,857
3,1285.0,326.0,5.0,896
3,1917.0,1226.0,4.0,854
3,1206.0,1610.0,3.0,828
3,1322.0,101.0,3.0,821
3,1545.0,1307.0,3.0,958
3,1247.0,1426.0,2.0,883
3,1651.0,910.0,5.0,882
3,1313.0,488.0,6.0,841
3,1761.0,1388.0,10.0,952
3,1113.0,1117.0,3.0,851
3,973.0,898.0,3.0,824
3,946.0,1229.0,3.0,884
3,1608.0,1073.0,3.0,848
3,1072.0,997.0,4.0,942
3,1168.0,187.0,4.0,939
3,1302.0,594.0,3.0,868
3,287.0,1203.0,4.0,862
3,1218.0,1760.0,3.0,860
3,1332.0,1455.0,4.0,875
3,877.0,1751.0,2.0,818
3,1424.0,1652.0,2.0,879
3,1077.0,1493.0,4.0,910
3,710.0,2039.0,4.0,915
3,868.0,1893.0,3.0,850
3,686.0,734.0,3.0,870
3,1351.0,1999.0,4.0,807
3,566.0,1034.0,4.0,847
3,710.0,1191.0,3.0,883
3,931.0,1856.0,2.0,825
3,1392.0,1067.0,3.0,818
3,502.0,1322.0,5.0,845
3,528.0,1251.0,2.0,869
3,1001.0,1040.0,3.0,851
3,1034.0,1200.0,3.0,815
3,64.0,1053.0,4.0,915
3,921.0,413.0,6.0,953
3,973.0,864.0,3.0,807
3,562.0,1516.0,3.0,808
3,1299.0,1271.0,2.0,881
3,722.0,1286.0,3.0,818
3,1276.0,1278.0,2.0,833
3,421.0,1922.0,5.0,847
3,825.0,1890.0,4.0,863
3,828.0,300.0,3.0,935
3,1170.0,852.0,3.0,847
3,905.0,1117.0,3.0,864
3,785.0,945.0,2.0,954
3,1877.0,880.0,3.0,816
3,399.0,959.0,3.0,845
3,1195.0,613.0,4.0,909
3,1976.0,1646.0,4.0,807
3,846.0,557.0,4.0,854
3,1094.0,672.0,3.0,821
3,825.0,1848.0,3.0,860
3,991.0,1822.0,3.0,920
3,801.0,1977.0,3.0,984
3,1525.0,1302.0,3.0,921
3,578.0,1042.0,3.0,962
3,837.0,409.0,3.0,814
3,1679.0,1086.0,3.0,891
3,534.0,1273.0,3.0,837
3,645.0,1190.0,3.0,842
3,1217.0,442.0,5.0,840
3,398.0,662.0,7.0,869
3,1818.0,1250.0,8.0,941
3,272.0,1154.0,2.0,1004
3,606.0,1514.0,3.0,849
3,1101.0,424.0,3.0,826
3,1413.0,1836.0,2.0,956
3,850.0,1366.0,4.0,879
3,1574.0,914.0,3.0,905
3,702.0,1541.0,2.0,857
3,1062.0,1681.0,3.0,929
3,632.0,631.0,4.0,924
3,807.0,1214.0,2.0,877
3,930.0,452.0,6.0,924
3,1870.0,1659.0,4.0,914
3,689.0,514.0,3.0,880
3,1072.0,832.0,3.0,863
3,492.0,1566.0,5.0,919
3,1063.0,1664.0,4.0,909
3,1690.0,196.0,3.0,826
3,671.0,1356.0,4.0,841
3,893.0,493.0,4.0,900
3,18.0,1119.0,6.0,955
3,600.0,1115.0,4.0,896
3,1014.0,1733.0,5.0,834
3,659.0,1516.0,4.0,889
3,1605.0,1345.0,4.0,812
3,1364.0,614.0,3.0,821
3,1674.0,911.0,3.0,835
3,1597.0,269.0,5.0,806
3,692.0,740.0,3.0,806
3,620.0,1791.0,5.0,967
3,1184.0,1277.0,2.0,855
3,1925.0,876.0,3.0,857
3,860.0,384.0,7.0,961
3,987.0,333.0,5.0,953
3,1278.0,765.0,3.0,890
3,758.0,45.0,4.0,831
3,120.0,1310.0,4.0,855
3,687.0,447.0,4.0,885
3,504.0,224.0,6.0,848
3,1648.0,877.0,3.0,807
3,1526.0,504.0,3.0,851
3,1946.0,893.0,3.0,810
3,894.0,1855.0,2.0,856
3,720.0,877.0,3.0,895
3,1014.0,667.0,5.0,871
3,338.0,741.0,4.0,828
3,1799.0,669.0,3.0,928
3,1518.0,1841.0,2.0,877
3,1637.0,460.0,4.0,898
3,1294.0,1714.0,2.0,923
3,1337.0,1519.0,8.0,839
3,114.0,1562.0,8.0,1025
3,599.0,1631.0,3.0,939
3,1809.0,706.0,2.0,915
3,1295.0,990.0,2.0,806
3,1402.0,853.0,5.0,814
3,1184.0,877.0,4.0,936
3,1034.0,847.0,5.0,836
3,1518.0,1816.0,3.0,865
3,1341.0,873.0,3.0,845
3,1663.0,978.0,2.0,838
3,1069.0,1606.0,3.0,871
3,783.0,1933.0,3.0,854
3,1383.0,1485.0,2.0,910
3,1106.0,494.0,2.0,891
3,611.0,1799.0,6.0,937
3,1141.0,1834.0,6.0,848
3,431.0,1930.0,3.0,885
3,1466.0,1792.0,3.0,890
3,1047.0,1623.0,5.0,935
3,1445.0,1393.0,2.0,932
3,1491.0,1291.0,3.0,849
3,1010.0,335.0,6.0,954
3,683.0,1027.0,2.0,869
3,1356.0,1956.0,3.0,856
3,445.0,890.0,3.0,877
3,693.0,1105.0,2.0,932
3,60.0,1131.0,4.0,825
3,1330.0,984.0,2.0,825
3,1223.0,894.0,3.0,889
3,1174.0,758.0,4.0,831
3,1036.0,1592.0,3.0,909
3,990.0,2009.0,3.0,831
3,382.0,1382.0,5.0,842
3,1192.0,2032.0,2.0,850
3,644.0,1154.0,2.0,831
3,1667.0,1323.0,3.0,860
3,836.0,1400.0,3.0,940
3,1468.0,1405.0,3.0,839
3,1761.0,1731.0,4.0,827
3,739.0,35.0,5.0,945
3,454.0,1153.0,3.0,848
3,393.0,719.0,4.0,885
3,1204.0,1226.0,2.0,842
3,1072.0,544.0,7.0,1006
3,615.0,308.0,3.0,852
3,1200.0,141.0,6.0,939
3,629.0,936.0,7.0,887
3,1258.0,1549.0,4.0,818
3,818.0,1118.0,2.0,857
3,1408.0,71.0,4.0,850
3,635.0,1102.0,2.0,815
3,1971.0,1860.0,4.0,944
3,427.0,805.0,4.0,849
3,1106.0,1735.0,2.0,886
3,1108.0,1594.0,2.0,944
3,1063.0,172.0,3.0,808
3,1258.0,1931.0,3.0,904
3,1643.0,250.0,3.0,833
3,424.0,976.0,4.0,998
3,648.0,1161.0,4.0,854
3,1430.0,1486.0,4.0,875
3,96.0,920.0,5.0,865
3,1151.0,658.0,4.0,823
3,975.0,1743.0,2.0,864
3,979.0,1566.0,5.0,1024
3,373.0,826.0,4.0,843
3,746.0,982.0,2.0,867
3,782.0,1209.0,3.0,841
3,1111.0,1784.0,4.0,821
3,618.0,725.0,3.0,916
3,515.0,1064.0,3.0,826
3,1582.0,1644.0,2.0,816
3,1390.0,82.0,5.0,857
3,1229.0,1044.0,3.0,888
3,563.0,274.0,4.0,824
3,1526.0,351.0,5.0,815
3,575.0,1533.0,4.0,957
3,546.0,650.0,6.0,898
3,1722.0,1121.0,3.0,978
3,1187.0,873.0,3.0,927
3,1770.0,521.0,2.0,816
3,903.0,533.0,7.0,883
3,691.0,815.0,4.0,827
3,1389.0,1836.0,3.0,814
3,1560.0,1224.0,2.0,867
3,890.0,1080.0,3.0,814
3,427.0,723.0,3.0,845
3,751.0,850.0,3.0,871
3,1014.0,1562.0,4.0,980
3,821.0,1743.0,4.0,964
3,598.0,688.0,5.0,981
3,613.0,1047.0,4.0,894
3,1312.0,292.0,4.0,858
3,1218.0,560.0,7.0,812
3,1190.0,1334.0,4.0,833
3,1120.0,384.0,2.0,836
3,1220.0,856.0,4.0,868
3,866.0,1147.0,4.0,887
3,304.0,771.0,4.0,912
3,807.0,1725.0,3.0,854
3,1100.0,1852.0,3.0,928
3,321.0,191.0,5.0,825
3,1120.0,994.0,2.0,903
3,1392.0,1344.0,1.0,835
3,1200.0,856.0,2.0,849
3,1621.0,1031.0,2.0,964
3,1026.0,1019.0,2.0,892
3,1783.0,922.0,2.0,841
3,1418.0,1203.0,2.0,840
3,577.0,2023.0,4.0,869
3,970.0,1646.0,3.0,967
3,828.0,1778.0,3.0,875
3,1357.0,64.0,5.0,823
3,1234.0,595.0,4.0,934
3,1560.0,866.0,4.0,844
3,899.0,1099.0,2.0,807
3,88.0,1010.0,3.0,916
3,443.0,1156.0,3.0,870
3,1429.0,1660.0,3.0,839
3,260.0,1713.0,3.0,885
3,521.0,723.0,3.0,824
3,922.0,1342.0,5.0,815
3,616.0,1656.0,4.0,997
3,1813.0,797.0,4.0,865
3,1158.0,733.0,3.0,844
3,460.0,1140.0,3.0,851
3,1411.0,1831.0,5.0,961
3,1423.0,326.0,4.0,811
3,978.0,583.0,4.0,913
3,475.0,727.0,2.0,856
3,353.0,757.0,4.0,858
3,1576.0,405.0,3.0,889
3,770.0,1665.0,3.0,896
3,989.0,1355.0,3.0,839
3,1823.0,1216.0,4.0,847
3,406.0,632.0,6.0,903
3,619.0,1126.0,3.0,826
3,1072.0,1015.0,2.0,901
3,735.0,1694.0,4.0,998
3,1373.0,615.0,4.0,829
3,1236.0,1728.0,4.0,859
3,570.0,260.0,3.0,815
