hyb,ch,x,y,z,int,sum_3x3_int_ch1
16,1,334.0,1737.0,5.0,4638,9930
16,1,414.0,1435.0,9.0,5572,2235
16,1,1281.0,692.0,4.0,5220,3394
16,1,583.0,1429.0,4.0,4893,4459
16,1,1179.0,849.0,7.0,5183,9736
16,1,973.0,2021.0,5.0,5512,2178
16,1,1138.0,390.0,9.0,5274,3255
16,1,651.0,1373.0,6.0,5479,5154
16,1,1102.0,246.0,8.0,6354,3158
16,1,885.0,1767.0,5.0,5013,5692
16,1,700.0,1250.0,5.0,5122,10646
16,1,1067.0,1105.0,6.0,7893,2382
16,1,282.0,1510.0,7.0,5231,2164
16,1,1030.0,446.0,5.0,5042,2129
16,1,987.0,1150.0,6.0,5752,6129
16,1,1606.0,423.0,5.0,4901,7927
16,1,1461.0,712.0,5.0,4663,3116
16,1,1564.0,972.0,5.0,5882,7216
16,1,1049.0,564.0,4.0,5802,3274
16,1,506.0,1980.0,5.0,5828,11941
16,1,1116.0,813.0,8.0,5474,2255
16,1,1368.0,568.0,10.0,4901,2613
16,1,1062.0,348.0,5.0,4889,2809
16,1,1593.0,599.0,8.0,5777,2334
16,1,1652.0,1138.0,9.0,6153,3170
16,1,100.0,1616.0,6.0,4870,2186
16,1,1487.0,1146.0,5.0,4908,2399
16,1,1017.0,339.0,7.0,4930,2240
16,1,340.0,1123.0,6.0,5148,2251
16,1,1093.0,807.0,7.0,5543,2244
16,1,1674.0,1361.0,7.0,6403,2147
16,1,926.0,1669.0,5.0,5915,5533
16,1,378.0,1921.0,8.0,5911,2628
16,1,768.0,527.0,5.0,5318,2119
16,1,1413.0,586.0,6.0,5291,2520
16,1,1008.0,827.0,7.0,5241,2153
16,1,398.0,1013.0,5.0,5513,2580
16,1,1555.0,1096.0,5.0,5259,7010
16,1,733.0,1601.0,6.0,6305,2663
16,1,434.0,1073.0,11.0,6502,2291
16,1,1225.0,713.0,7.0,5647,2196
16,1,1525.0,656.0,5.0,5337,2343
16,1,1610.0,573.0,7.0,6961,2961
16,1,1434.0,1188.0,5.0,7072,2320
16,1,1690.0,1228.0,5.0,4809,11587
16,1,1010.0,378.0,8.0,6321,2382
16,1,25.0,950.0,7.0,5192,17085
16,1,2021.0,1280.0,5.0,5438,2127
16,1,1493.0,1011.0,5.0,4843,2380
16,1,201.0,463.0,5.0,4527,2179
16,1,375.0,1148.0,7.0,5664,2281
16,1,1704.0,920.0,5.0,5571,2221
16,1,1419.0,672.0,6.0,5524,16767
16,1,712.0,1175.0,9.0,5852,2577
16,1,807.0,2004.0,5.0,6404,3398
16,1,548.0,1679.0,6.0,4701,2318
16,1,1066.0,837.0,6.0,6383,2182
16,1,230.0,913.0,5.0,4610,2231
16,1,468.0,1682.0,6.0,5509,5526
16,1,237.0,1797.0,7.0,5860,11386
16,1,494.0,1894.0,5.0,5023,3901
16,1,820.0,1740.0,5.0,4656,15028
16,1,1657.0,1152.0,6.0,6538,2338
16,1,1647.0,415.0,5.0,5022,2434
16,1,1587.0,615.0,6.0,5387,2360
16,1,876.0,1724.0,7.0,5328,2253
16,1,833.0,669.0,5.0,5089,2202
16,1,1283.0,836.0,7.0,5644,2479
16,1,599.0,1862.0,5.0,5559,9794
16,1,283.0,1525.0,5.0,5346,2163
16,1,397.0,1392.0,6.0,5601,2186
16,1,917.0,1630.0,5.0,5363,4686
16,1,625.0,1574.0,8.0,5905,2242
16,1,536.0,1899.0,5.0,6013,32432
16,1,635.0,1106.0,5.0,4571,7228
16,1,1578.0,1085.0,6.0,6191,9287
16,1,682.0,1743.0,6.0,4680,21761
16,1,381.0,1991.0,5.0,4711,2137
16,1,343.0,1400.0,5.0,5298,2214
16,1,617.0,1142.0,7.0,5008,2553
16,1,913.0,1649.0,4.0,5155,4535
16,1,1778.0,545.0,5.0,5657,8536
16,1,1088.0,473.0,6.0,4951,2357
16,1,826.0,1077.0,5.0,5162,2521
16,1,1393.0,974.0,9.0,6035,2260
16,1,490.0,1855.0,5.0,4913,7121
16,1,1621.0,978.0,4.0,5716,3609
16,1,758.0,1434.0,5.0,5178,7801
16,1,1676.0,560.0,6.0,5349,12265
16,1,424.0,1422.0,7.0,6348,2311
16,1,430.0,2041.0,6.0,5372,2741
16,1,402.0,1793.0,5.0,5019,2453
16,1,520.0,793.0,5.0,4688,2427
16,1,350.0,1078.0,5.0,6556,2689
16,1,949.0,525.0,7.0,5541,2173
16,1,1001.0,404.0,7.0,5971,2155
16,1,67.0,1299.0,5.0,4668,2175
16,1,849.0,1936.0,6.0,4498,15263
16,1,1084.0,226.0,7.0,5592,3610
16,1,1089.0,812.0,8.0,5909,2212
16,1,313.0,957.0,6.0,5457,23028
16,1,1829.0,1221.0,7.0,4949,3026
16,1,1575.0,950.0,9.0,5356,4816
16,1,595.0,1149.0,7.0,5998,11662
16,1,1582.0,856.0,4.0,4670,29443
16,1,221.0,570.0,6.0,4789,2079
16,1,149.0,1601.0,6.0,5086,2154
16,1,1599.0,576.0,6.0,5563,2972
16,1,255.0,1566.0,8.0,5297,2218
16,1,1531.0,988.0,9.0,6074,4858
16,1,1547.0,1095.0,5.0,5014,4239
16,1,445.0,1729.0,6.0,5539,4511
16,1,1003.0,1829.0,7.0,5917,2911
16,1,931.0,374.0,6.0,5428,2138
16,1,1588.0,1031.0,4.0,5037,7472
16,1,757.0,989.0,5.0,6457,4126
16,1,1301.0,268.0,5.0,6209,2118
16,1,576.0,976.0,9.0,5520,3196
16,1,1487.0,789.0,6.0,4871,2882
16,1,252.0,1503.0,7.0,6346,2145
16,1,772.0,762.0,6.0,4554,2184
16,1,377.0,1004.0,9.0,4792,4291
16,1,943.0,642.0,5.0,4822,2139
16,1,1727.0,474.0,9.0,4866,3430
16,1,981.0,681.0,5.0,5563,2113
16,1,1680.0,1083.0,6.0,5216,2634
16,1,191.0,1738.0,5.0,5589,16942
16,1,1797.0,623.0,6.0,4727,10386
16,1,907.0,1306.0,6.0,5464,7594
16,1,586.0,1525.0,5.0,5534,21220
16,1,594.0,1793.0,6.0,5057,2385
16,1,963.0,299.0,5.0,5763,2201
16,1,490.0,1842.0,6.0,4958,8897
16,1,866.0,1221.0,5.0,4962,3515
16,1,1012.0,577.0,7.0,7154,2055
16,1,1750.0,407.0,5.0,6250,29679
16,1,876.0,312.0,6.0,5323,2216
16,1,1054.0,223.0,5.0,4535,6221
16,1,1207.0,830.0,5.0,5062,16866
16,1,995.0,1127.0,6.0,6391,5902
16,1,626.0,1542.0,5.0,5192,3802
16,1,26.0,349.0,7.0,5555,2088
16,1,487.0,1805.0,6.0,5714,3503
16,1,1346.0,340.0,7.0,5720,2195
16,1,1938.0,1457.0,6.0,6147,2172
16,1,1834.0,1141.0,9.0,5386,2942
16,1,1124.0,696.0,5.0,5218,2138
16,1,429.0,796.0,5.0,5043,2208
16,1,1195.0,2016.0,5.0,5190,2370
16,1,338.0,1513.0,6.0,5533,2248
16,1,974.0,1103.0,5.0,5435,20295
16,1,1240.0,731.0,5.0,4695,2161
16,1,210.0,1491.0,7.0,5042,2100
16,1,1155.0,2034.0,7.0,4609,5599
16,1,377.0,1979.0,7.0,4846,2224
16,1,882.0,587.0,5.0,4536,2108
16,1,998.0,656.0,5.0,5656,2136
16,1,302.0,1736.0,5.0,5314,10302
16,1,850.0,1012.0,6.0,5865,2662
16,1,41.0,990.0,6.0,5010,2349
16,1,425.0,1176.0,7.0,6233,2323
16,1,518.0,1789.0,7.0,5249,9275
16,1,308.0,1783.0,6.0,5625,3654
16,1,825.0,1902.0,6.0,5351,4621
16,1,950.0,740.0,6.0,5241,2140
16,1,807.0,990.0,7.0,5665,2291
16,1,580.0,802.0,5.0,4617,2320
16,1,1075.0,662.0,8.0,6317,2095
16,1,727.0,868.0,5.0,5347,23687
16,1,1981.0,1252.0,6.0,5738,2120
16,1,643.0,1378.0,6.0,5709,2536
16,1,1643.0,434.0,5.0,5166,8888
16,1,995.0,1371.0,4.0,5123,3377
16,1,1062.0,531.0,5.0,5079,2155
16,1,1357.0,909.0,5.0,4958,2330
16,1,169.0,2033.0,6.0,5593,2189
16,1,906.0,1303.0,5.0,5779,4013
16,1,757.0,1002.0,7.0,5694,15124
16,1,1605.0,1228.0,6.0,5327,3088
16,1,1411.0,538.0,9.0,5018,3935
16,1,1777.0,528.0,6.0,5793,4671
16,1,39.0,609.0,6.0,5585,2078
16,1,1196.0,283.0,5.0,4903,2436
16,1,1091.0,505.0,6.0,5760,2890
16,1,1277.0,231.0,6.0,4994,2106
16,1,737.0,1435.0,5.0,5703,2356
16,1,1408.0,667.0,7.0,5713,11258
16,1,52.0,847.0,6.0,5160,2202
16,1,344.0,1520.0,6.0,5534,2277
16,1,1836.0,1410.0,5.0,5604,2212
16,1,1118.0,1063.0,7.0,5934,4994
16,1,1111.0,639.0,8.0,6170,2224
16,1,1331.0,1050.0,9.0,4988,5521
16,1,469.0,1807.0,6.0,5224,3203
16,1,2.0,237.0,7.0,4991,2237
16,1,1574.0,923.0,9.0,4807,5927
16,1,1253.0,688.0,4.0,5791,3271
16,1,512.0,1496.0,6.0,5904,2407
16,1,729.0,839.0,6.0,5025,2473
16,1,1945.0,1475.0,4.0,5940,3306
16,1,1609.0,597.0,4.0,5347,5190
16,1,707.0,1631.0,8.0,5301,2518
16,1,978.0,1950.0,6.0,5312,2246
16,1,1691.0,1269.0,5.0,5417,15311
16,1,327.0,859.0,7.0,4867,2177
16,1,176.0,1687.0,6.0,5183,2331
16,1,563.0,925.0,6.0,5205,2812
16,1,1003.0,542.0,8.0,5891,2100
16,1,609.0,1791.0,6.0,4921,2611
16,1,910.0,1631.0,5.0,5178,2526
16,1,942.0,476.0,7.0,5543,2144
16,1,911.0,1205.0,5.0,5594,4913
16,1,60.0,1596.0,6.0,5042,2138
16,1,1685.0,1202.0,4.0,6159,9823
16,1,768.0,135.0,5.0,6014,2201
16,1,379.0,1036.0,9.0,5766,2592
16,1,1067.0,188.0,5.0,5571,3024
16,1,1011.0,365.0,7.0,6054,2856
16,1,1844.0,1198.0,7.0,5755,2592
16,1,247.0,1782.0,6.0,4695,2805
16,1,422.0,1020.0,6.0,5068,2253
16,1,1884.0,1162.0,5.0,5901,2286
16,1,1344.0,627.0,5.0,5225,3728
16,1,1148.0,424.0,7.0,5316,3302
16,1,251.0,1930.0,5.0,4852,13625
16,1,1438.0,614.0,5.0,5485,6423
16,1,801.0,1125.0,4.0,4883,3613
16,1,1630.0,554.0,5.0,5642,4481
16,1,890.0,323.0,7.0,5716,2207
16,1,196.0,1710.0,6.0,5142,21420
16,1,913.0,327.0,7.0,5912,2408
16,1,930.0,1683.0,7.0,5623,2690
16,1,352.0,1942.0,5.0,4835,2548
16,1,795.0,1902.0,5.0,4666,2713
16,1,1482.0,1284.0,4.0,5819,21464
16,1,80.0,871.0,6.0,5384,2172
16,1,696.0,1158.0,6.0,5399,4502
16,1,918.0,1615.0,5.0,5746,2419
16,1,642.0,788.0,5.0,4790,3406
16,1,1735.0,1221.0,6.0,4773,5647
16,1,551.0,1932.0,5.0,4932,5894
16,1,485.0,1815.0,6.0,5508,9731
16,1,951.0,838.0,5.0,5449,2101
16,1,479.0,1413.0,7.0,5253,10359
16,1,1643.0,407.0,7.0,5499,2303
16,1,775.0,608.0,5.0,4690,2233
16,1,838.0,526.0,8.0,5211,2103
16,1,964.0,539.0,5.0,5868,2207
16,1,562.0,1436.0,6.0,5032,13976
16,1,741.0,1283.0,6.0,5115,6487
16,1,463.0,1208.0,5.0,4681,12582
16,1,1102.0,398.0,5.0,5785,4931
16,1,71.0,1580.0,5.0,5157,2147
16,1,1483.0,695.0,4.0,5375,29568
16,1,617.0,1850.0,5.0,5234,2458
16,1,912.0,785.0,5.0,5758,2129
16,1,1779.0,1360.0,9.0,4974,2130
16,1,538.0,1784.0,6.0,5343,9005
16,1,505.0,1166.0,6.0,5760,10450
16,1,1449.0,683.0,6.0,5344,18432
16,1,886.0,1044.0,8.0,4778,44949
16,1,1608.0,1005.0,6.0,6076,47932
16,1,930.0,766.0,6.0,5046,2174
16,1,1004.0,322.0,7.0,5857,2203
16,1,969.0,1957.0,6.0,5261,2114
16,1,786.0,234.0,7.0,5537,2072
16,1,36.0,435.0,6.0,5710,2017
16,1,707.0,1666.0,7.0,4880,2262
16,1,93.0,1265.0,5.0,4818,2244
16,1,756.0,934.0,6.0,5032,2377
16,1,839.0,254.0,6.0,5370,2023
16,1,1403.0,970.0,4.0,6251,3409
16,1,235.0,2014.0,6.0,5176,3253
16,1,1199.0,847.0,4.0,4679,7375
16,1,744.0,180.0,5.0,4779,2186
16,1,460.0,1710.0,6.0,5467,7829
16,1,801.0,707.0,6.0,5402,2141
16,1,576.0,1629.0,10.0,5775,5638
16,1,1106.0,313.0,10.0,4570,2159
16,1,956.0,1896.0,6.0,5905,2214
16,1,1115.0,239.0,7.0,5983,2895
16,1,1625.0,488.0,8.0,5439,10965
16,1,559.0,1201.0,5.0,5946,3763
16,1,1676.0,1173.0,6.0,6337,9612
16,1,785.0,346.0,6.0,5088,2771
16,1,1248.0,861.0,6.0,5418,13374
16,1,840.0,1886.0,5.0,5457,14655
16,1,1279.0,266.0,6.0,4830,2304
16,1,1103.0,1721.0,5.0,4861,2311
16,1,867.0,907.0,6.0,4826,2138
16,1,720.0,824.0,5.0,5326,3393
16,1,1072.0,1747.0,5.0,5022,2335
16,1,342.0,1474.0,9.0,5143,2191
16,1,91.0,615.0,6.0,5561,2145
16,1,62.0,321.0,8.0,5604,2066
16,1,527.0,1460.0,5.0,5873,6300
16,1,1623.0,1050.0,5.0,5192,2479
16,1,1393.0,361.0,5.0,4847,2154
16,1,808.0,422.0,7.0,4717,2117
16,1,918.0,1641.0,6.0,4896,2872
16,1,991.0,286.0,6.0,5976,2094
16,1,971.0,564.0,6.0,4992,2131
16,1,655.0,1981.0,5.0,5091,2470
16,1,395.0,812.0,5.0,4641,2095
16,1,1307.0,944.0,5.0,5995,2518
16,1,705.0,1299.0,6.0,4680,2871
16,1,1848.0,1493.0,6.0,6813,2174
16,1,740.0,1298.0,5.0,4801,12740
16,1,1901.0,1156.0,5.0,4990,2172
16,1,881.0,1185.0,7.0,5871,3189
16,1,723.0,818.0,5.0,4946,10946
16,1,1348.0,993.0,4.0,4905,3457
16,1,940.0,318.0,8.0,5154,2174
16,1,819.0,603.0,5.0,5166,2110
16,1,389.0,1147.0,7.0,5470,2304
16,1,465.0,1732.0,6.0,4941,8828
16,1,369.0,804.0,5.0,4842,2170
16,1,1591.0,1314.0,6.0,5421,2284
16,1,951.0,1741.0,5.0,5847,2502
16,1,1695.0,1321.0,6.0,5315,2194
16,1,684.0,2040.0,5.0,5424,9442
16,1,413.0,1721.0,5.0,5757,2568
16,1,1178.0,937.0,4.0,6104,4493
16,1,867.0,1742.0,7.0,5392,2711
16,1,352.0,820.0,5.0,4715,2223
16,1,1136.0,456.0,6.0,5133,11944
16,1,962.0,1006.0,4.0,4704,6943
16,1,74.0,1631.0,6.0,4939,2167
16,1,980.0,540.0,7.0,6183,2120
16,1,867.0,316.0,8.0,5470,2201
16,1,1087.0,1975.0,5.0,5327,2346
16,1,507.0,1416.0,5.0,4877,11439
16,1,293.0,1738.0,5.0,5452,8243
16,1,943.0,414.0,5.0,4892,2128
16,1,1154.0,929.0,12.0,4880,16488
16,1,1823.0,620.0,5.0,4918,9128
16,1,1637.0,559.0,6.0,5708,10491
16,1,136.0,1704.0,6.0,4729,2496
16,1,1556.0,957.0,4.0,5183,7079
16,1,661.0,1178.0,6.0,5248,17809
16,1,1233.0,1072.0,5.0,5820,3826
16,1,1813.0,947.0,6.0,6006,2391
16,1,1915.0,1485.0,8.0,5296,2144
16,1,1059.0,654.0,6.0,6452,2137
16,1,1000.0,1155.0,6.0,5583,3128
16,1,379.0,1604.0,8.0,6306,13563
16,1,1432.0,409.0,6.0,4770,23817
16,1,429.0,1464.0,8.0,6648,9341
16,1,1058.0,388.0,5.0,4642,8811
16,1,390.0,2008.0,7.0,4681,2188
16,1,409.0,1446.0,9.0,5696,2206
16,1,621.0,1088.0,8.0,4958,5992
16,1,946.0,126.0,5.0,4699,2224
16,1,746.0,106.0,5.0,5154,2053
16,1,804.0,885.0,8.0,4644,2226
16,1,1270.0,2047.0,5.0,5913,2288
16,1,1802.0,1125.0,7.0,5454,10055
16,1,207.0,1586.0,6.0,5406,2180
16,1,772.0,524.0,5.0,5580,2136
16,1,960.0,1670.0,5.0,4960,5103
16,1,990.0,1873.0,5.0,6310,2258
16,1,1950.0,1512.0,4.0,4717,3232
16,1,786.0,192.0,7.0,5569,2082
16,1,730.0,1325.0,5.0,5434,2479
16,1,2028.0,1300.0,5.0,4818,2178
16,1,602.0,1521.0,6.0,5572,4633
16,1,1059.0,412.0,5.0,5323,2386
16,1,1021.0,1596.0,5.0,4707,2393
16,1,1863.0,1209.0,7.0,7044,3327
16,1,993.0,1044.0,6.0,5676,2358
16,1,211.0,985.0,5.0,4497,11364
16,1,1606.0,1062.0,6.0,5158,2425
16,1,336.0,1523.0,7.0,5582,2230
16,1,937.0,1662.0,4.0,4953,3904
16,1,957.0,475.0,5.0,4686,2106
16,1,1359.0,591.0,7.0,5367,2310
16,1,1576.0,1186.0,4.0,4943,26741
16,1,1754.0,1227.0,5.0,5090,2560
16,1,1710.0,913.0,6.0,4968,2131
16,1,1889.0,1508.0,4.0,4943,3152
16,1,745.0,858.0,5.0,6275,34572
16,1,791.0,1790.0,5.0,4941,2724
16,1,1277.0,578.0,5.0,5733,2498
16,1,1988.0,1206.0,5.0,4875,2200
16,1,1810.0,991.0,7.0,6389,3916
16,1,675.0,1751.0,7.0,5173,7833
16,1,747.0,806.0,5.0,5419,6287
16,1,1613.0,886.0,5.0,4616,15841
16,1,1623.0,929.0,7.0,5099,10711
16,1,1664.0,1123.0,8.0,5763,2471
16,1,803.0,264.0,5.0,6162,2123
16,1,910.0,352.0,7.0,5581,2071
16,1,1382.0,782.0,8.0,5094,2419
16,1,1000.0,824.0,6.0,5706,2079
16,1,1122.0,243.0,5.0,5817,6987
16,1,167.0,1663.0,6.0,5462,2275
16,1,825.0,898.0,6.0,4898,2186
16,1,1651.0,968.0,10.0,5814,21653
16,1,146.0,570.0,5.0,4582,2177
16,1,923.0,607.0,5.0,5469,2141
16,1,1469.0,621.0,6.0,4875,16039
16,1,1539.0,715.0,4.0,4416,3983
16,1,1218.0,727.0,5.0,5328,2170
16,1,1020.0,301.0,5.0,4967,2190
16,1,1594.0,1216.0,8.0,5125,23043
16,1,953.0,690.0,6.0,5905,2143
16,1,1516.0,1145.0,7.0,4713,2284
16,1,39.0,275.0,6.0,6938,2114
16,1,1422.0,900.0,5.0,5565,2576
16,1,1028.0,1109.0,6.0,5158,5719
16,1,781.0,1762.0,5.0,4636,15068
16,1,515.0,1493.0,9.0,5752,2448
16,1,133.0,1614.0,6.0,5645,2149
16,1,888.0,1943.0,7.0,5834,2738
16,1,978.0,520.0,5.0,4963,2087
16,1,566.0,1806.0,5.0,5147,2503
16,1,1106.0,400.0,9.0,5606,5452
16,1,818.0,383.0,5.0,4934,2076
16,1,946.0,771.0,6.0,5741,2148
16,1,179.0,1563.0,7.0,5571,2282
16,1,1460.0,1110.0,7.0,4872,2409
16,1,1309.0,286.0,5.0,5830,2114
16,1,861.0,1046.0,5.0,5933,40115
16,1,642.0,1575.0,6.0,5397,2279
16,1,1389.0,609.0,6.0,5882,2588
16,1,837.0,218.0,6.0,6032,2043
16,1,552.0,1523.0,5.0,5132,3542
16,1,1438.0,854.0,6.0,5178,2375
16,1,1086.0,1742.0,4.0,5210,3378
16,1,300.0,1930.0,5.0,5687,3008
16,1,534.0,969.0,9.0,4921,10881
16,1,392.0,973.0,12.0,4800,13742
16,1,1001.0,317.0,7.0,5860,2214
16,1,42.0,458.0,7.0,5177,2100
16,1,960.0,1683.0,5.0,4795,2622
16,1,468.0,1014.0,7.0,4756,2367
16,1,371.0,1528.0,9.0,6482,2240
16,1,1005.0,850.0,7.0,5329,2039
16,1,529.0,1851.0,5.0,5572,7977
16,1,1590.0,1084.0,8.0,5905,3328
16,1,1636.0,1288.0,7.0,5705,3089
16,1,1240.0,1046.0,5.0,5205,2387
16,1,1305.0,969.0,8.0,5166,7509
16,1,919.0,838.0,5.0,6359,2155
16,1,1551.0,1196.0,10.0,4743,2308
16,1,1983.0,1486.0,6.0,4736,2148
16,1,625.0,1808.0,5.0,5198,3008
16,1,1021.0,1051.0,6.0,5523,2370
16,1,185.0,1613.0,7.0,5422,2205
16,1,74.0,1326.0,5.0,4347,2211
16,1,1052.0,1085.0,5.0,6577,2345
16,1,1465.0,660.0,7.0,6036,37194
16,1,189.0,1687.0,5.0,4924,2364
16,1,1055.0,644.0,7.0,5729,2135
16,1,560.0,1647.0,7.0,6014,2941
16,1,1904.0,1058.0,5.0,4833,11281
16,1,911.0,730.0,7.0,5479,2105
16,1,698.0,972.0,6.0,5607,22981
16,1,969.0,640.0,5.0,5919,2107
16,1,740.0,1542.0,5.0,4824,2388
16,1,613.0,898.0,5.0,6453,3201
16,1,1788.0,1226.0,5.0,5185,2968
16,1,1690.0,1096.0,7.0,4754,2432
16,1,1010.0,1114.0,7.0,4668,2941
16,1,840.0,1011.0,7.0,4946,2466
16,1,435.0,1461.0,11.0,5236,5603
16,1,801.0,1859.0,5.0,5073,2542
16,1,281.0,790.0,5.0,5022,2131
16,1,85.0,1621.0,7.0,5894,2153
16,1,1923.0,1233.0,7.0,6132,2225
16,1,869.0,1119.0,8.0,5769,4749
16,1,1640.0,440.0,7.0,5213,5336
16,1,51.0,833.0,6.0,5260,2100
16,1,504.0,1636.0,6.0,5062,4595
16,1,1976.0,1245.0,4.0,5722,3256
16,1,999.0,637.0,5.0,5910,2113
16,1,212.0,1617.0,6.0,4932,2211
16,1,326.0,1107.0,5.0,4600,15291
16,1,946.0,1745.0,8.0,6889,3241
16,1,799.0,2036.0,5.0,5587,4149
16,1,984.0,218.0,6.0,5202,2192
16,1,616.0,1169.0,7.0,5754,4487
16,1,1595.0,949.0,9.0,5108,2692
16,1,1136.0,888.0,5.0,5612,3417
16,1,789.0,1818.0,5.0,4709,5233
16,1,1860.0,1182.0,6.0,5607,4331
16,1,970.0,1855.0,5.0,5078,2337
16,1,203.0,1995.0,6.0,5707,2546
16,1,512.0,782.0,5.0,4749,3018
16,1,1329.0,401.0,5.0,5412,2358
16,1,464.0,1753.0,5.0,5215,4235
16,1,1677.0,1340.0,5.0,6795,2211
16,1,948.0,715.0,5.0,5163,2160
16,1,846.0,1791.0,9.0,5606,8265
16,1,205.0,697.0,5.0,4690,2108
16,1,1155.0,712.0,7.0,4948,2258
16,1,386.0,1081.0,6.0,6595,2286
16,1,987.0,749.0,6.0,5511,2107
16,1,1689.0,1272.0,4.0,5105,4887
16,1,311.0,1436.0,5.0,4904,2120
16,1,1340.0,672.0,4.0,4510,3284
16,1,1412.0,771.0,6.0,5375,2357
16,1,524.0,1692.0,5.0,6156,8250
16,1,1123.0,678.0,9.0,6084,2477
16,1,749.0,861.0,7.0,5757,6776
16,1,55.0,489.0,7.0,5201,2067
16,1,1308.0,648.0,4.0,4626,8288
16,1,849.0,1168.0,4.0,4714,3948
16,1,1658.0,573.0,6.0,5979,3513
16,1,502.0,1484.0,5.0,5407,2426
16,1,1198.0,915.0,6.0,5021,2258
16,1,1118.0,667.0,9.0,5844,2204
16,1,1397.0,617.0,5.0,5283,22774
16,1,670.0,1084.0,6.0,4841,2878
16,1,1107.0,796.0,8.0,4892,2295
16,1,1013.0,1128.0,4.0,5253,3727
16,1,498.0,1880.0,5.0,4430,3164
16,1,1141.0,2012.0,7.0,5318,2345
16,1,1570.0,1175.0,6.0,4985,5338
16,1,331.0,1903.0,7.0,5100,2654
16,1,960.0,636.0,5.0,5233,2185
16,1,1193.0,927.0,9.0,5540,2376
16,1,1628.0,1325.0,6.0,5493,2194
16,1,654.0,816.0,5.0,5331,5772
16,1,1769.0,473.0,6.0,4864,2204
16,1,784.0,1102.0,14.0,4668,2471
16,1,414.0,856.0,8.0,5036,2383
16,1,905.0,1342.0,4.0,4651,3529
16,1,1290.0,574.0,5.0,5110,2361
16,1,160.0,2031.0,6.0,5656,2283
16,1,1380.0,417.0,5.0,4706,4524
16,1,1821.0,1506.0,5.0,4988,2138
16,1,1134.0,1806.0,5.0,4778,2245
16,1,1802.0,985.0,6.0,5829,3220
16,1,598.0,1564.0,7.0,5851,10666
16,1,904.0,1972.0,6.0,4837,2214
16,1,994.0,638.0,5.0,6296,2179
16,1,851.0,746.0,5.0,6269,2183
16,1,1061.0,1738.0,5.0,4743,2262
16,1,1052.0,1756.0,4.0,4532,3462
16,1,1498.0,950.0,5.0,5782,6095
16,1,1853.0,1373.0,4.0,4758,3161
16,1,472.0,1454.0,7.0,5447,2680
16,1,1528.0,958.0,6.0,5577,6148
16,1,239.0,777.0,5.0,4485,2172
16,1,1710.0,1411.0,4.0,5613,3174
16,1,989.0,396.0,8.0,5697,2096
16,1,1890.0,1227.0,5.0,6093,2228
16,1,550.0,982.0,11.0,4941,8947
16,1,664.0,1140.0,5.0,5224,5235
16,1,1016.0,283.0,6.0,5158,2085
16,1,876.0,1243.0,10.0,6108,2386
16,1,937.0,1647.0,6.0,5586,3257
16,1,62.0,668.0,5.0,4804,2151
16,1,310.0,338.0,6.0,5080,2160
16,1,890.0,865.0,5.0,5026,2260
16,1,1822.0,1403.0,12.0,4818,2160
16,1,1346.0,387.0,5.0,6019,2364
16,1,1370.0,651.0,6.0,4796,2607
16,1,909.0,1967.0,5.0,5097,2235
16,1,1076.0,1986.0,5.0,4830,5102
16,1,1518.0,772.0,6.0,4915,8014
16,1,1241.0,77.0,5.0,5191,3586
16,1,917.0,292.0,7.0,5493,2896
16,1,297.0,948.0,9.0,5048,12411
16,1,1068.0,519.0,6.0,5700,2233
16,1,1267.0,179.0,5.0,5115,2158
16,1,308.0,1785.0,5.0,5484,3694
16,1,106.0,1580.0,6.0,5193,2120
16,1,215.0,1476.0,6.0,4767,2131
16,1,764.0,281.0,6.0,4939,2130
16,1,1632.0,1253.0,6.0,4851,4174
16,1,1101.0,542.0,6.0,5479,2326
16,1,821.0,1001.0,6.0,5037,2268
16,1,1081.0,239.0,5.0,5544,16347
16,1,509.0,1181.0,7.0,5686,4884
16,1,181.0,1594.0,6.0,5787,2166
16,1,2010.0,1215.0,5.0,4998,2115
16,1,1778.0,1231.0,6.0,5732,2338
16,1,254.0,1844.0,5.0,5132,9208
16,1,835.0,1860.0,6.0,5610,2643
16,1,1106.0,414.0,8.0,5294,3161
16,1,110.0,540.0,6.0,5879,2086
16,1,784.0,305.0,7.0,5841,2092
16,1,998.0,611.0,5.0,4817,2081
16,1,932.0,347.0,6.0,6057,2190
16,1,845.0,2028.0,5.0,5844,7901
16,1,493.0,1770.0,5.0,5495,7693
16,1,152.0,1708.0,6.0,4820,5109
16,1,1822.0,1397.0,7.0,4881,2138
16,1,279.0,1557.0,7.0,5020,2180
16,1,557.0,786.0,5.0,5029,2347
16,1,1870.0,1419.0,7.0,5908,2100
16,1,155.0,1671.0,6.0,5986,2192
16,1,1111.0,791.0,4.0,4876,3293
16,1,972.0,1993.0,6.0,5165,2189
16,1,2023.0,1213.0,5.0,4763,2158
16,1,203.0,768.0,5.0,4684,2131
16,1,894.0,1020.0,7.0,5410,11836
16,1,588.0,1225.0,5.0,5269,7985
16,1,1158.0,878.0,5.0,5418,2246
16,1,1561.0,1190.0,4.0,4602,18185
16,1,1059.0,1865.0,5.0,5308,2275
16,1,972.0,1293.0,4.0,4397,3444
16,1,578.0,927.0,5.0,5746,2383
16,1,1131.0,210.0,6.0,5351,3195
16,1,412.0,1821.0,5.0,5020,5634
16,1,569.0,1815.0,6.0,5143,2462
